"","dates","Days","EVI","Cases","Index","pvs","pvn","lag_all","c_all","se_all","sp_all","name"
"120926",18523,241,-0.0716893302683007,1604.14285714286,0,0.96,0.586206896551724,21,0.01,0.666666666666667,0.944444444444444,"South Africa"
"120927",18524,242,-0.0403773706279996,1634.57142857143,0,0.960040465351543,0.589488482751163,21,0.01,0.666666666666667,0.945205479452055,"South Africa"
"120928",18525,243,-0.0460780047675096,1631.14285714286,0,0.960079840319361,0.592718035563082,21,0.01,0.666666666666667,0.945945945945946,"South Africa"
"120929",18526,244,-0.0782016836611836,1598.14285714286,0,0.960118168389956,0.595896798259248,21,0.01,0.666666666666667,0.946666666666667,"South Africa"
"120930",18527,245,-0.0968686788131472,1680.14285714286,0,0.960155490767736,0.599025974025974,21,0.01,0.666666666666667,0.947368421052632,"South Africa"
"120931",18528,246,-0.105839387237643,1677.71428571429,0,0.960191846522782,0.602106727616019,21,0.01,0.666666666666667,0.948051948051948,"South Africa"
"120932",18529,247,-0.131294435013349,1639.57142857143,0,0.960227272727273,0.605140186915888,21,0.01,0.666666666666667,0.948717948717949,"South Africa"
"120933",18530,248,-0.226984695959999,1557.42857142857,0,0.96026180458158,0.608127444433845,21,0.01,0.666666666666667,0.949367088607595,"South Africa"
"120934",18531,249,-0.184923765304808,1406,0,0.960295475530933,0.611069558713538,21,0.01,0.666666666666667,0.95,"South Africa"
"120935",18532,250,-0.0597407435021638,1365,0,0.960328317373461,0.613967555677756,21,0.01,0.666666666666667,0.950617283950617,"South Africa"
"120936",18533,251,0.0590585891021027,1390.42857142857,0,0.96036036036036,0.616822429906542,21,0.01,0.666666666666667,0.951219512195122,"South Africa"
"120937",18534,252,0.106034246075375,1327.14285714286,0,0.960391633288829,0.61963514585353,21,0.01,0.666666666666667,0.951807228915663,"South Africa"
"120938",18535,253,0.10565402605718,1307.28571428571,0,0.96042216358839,0.622406639004149,21,0.01,0.666666666666667,0.952380952380952,"South Africa"
"120939",18536,254,0.101069214853183,1290.71428571429,0,0.96045197740113,0.625137816979052,21,0.01,0.666666666666667,0.952941176470588,"South Africa"
"120940",18537,255,0.0497171148183051,1329.14285714286,0,0.960481099656357,0.627829560585885,21,0.01,0.666666666666667,0.953488372093023,"South Africa"
"120941",18538,256,-0.00737624465087371,1459.71428571429,0,0.960509554140127,0.630482724822347,21,0.01,0.666666666666667,0.954022988505747,"South Africa"
"120942",18539,257,-0.0122772122092606,1503.28571428571,0,0.960537363560034,0.633098139833226,21,0.01,0.666666666666667,0.954545454545455,"South Africa"
"120943",18540,258,-0.0192102368101003,1506.57142857143,0,0.960564549605646,0.635676611823979,21,0.01,0.666666666666667,0.955056179775281,"South Africa"
"120944",18541,259,-0.00816855120881609,1524.28571428571,0,0.960591133004926,0.63821892393321,21,0.01,0.666666666666667,0.955555555555556,"South Africa"
"120945",18542,260,-0.00462772592933786,1545.14285714286,0,0.960617133576939,0.640725837066282,21,0.01,0.666666666666667,0.956043956043956,"South Africa"
"120946",18543,261,-0.00914536644347248,1543.85714285714,0,0.960642570281125,0.643198090692124,21,0.01,0.666666666666667,0.956521739130435,"South Africa"
"120947",18544,262,-0.0171055543991445,1502.71428571429,0,0.960667461263409,0.645636403605188,21,0.01,0.666666666666667,0.956989247311828,"South Africa"
"120948",18545,263,-0.0143480999167882,1597.14285714286,0,0.960691823899371,0.648041474654378,21,0.01,0.666666666666667,0.957446808510638,"South Africa"
"120949",18546,264,-0.0133098091628933,1597.42857142857,0,0.960715674834695,0.650413983440662,21,0.01,0.666666666666667,0.957894736842105,"South Africa"
"120950",18547,265,-0.00210208686435711,1592,0,0.960739030023095,0.652754590984975,21,0.01,0.666666666666667,0.958333333333333,"South Africa"
"120951",18548,266,-0.0354218818222992,1613.57142857143,0,0.960761904761905,0.655063940367914,21,0.01,0.666666666666667,0.958762886597938,"South Africa"
"120952",18549,267,-0.0395669461915745,1608.42857142857,0,0.96078431372549,0.657342657342657,21,0.01,0.666666666666667,0.959183673469388,"South Africa"
"120953",18550,268,-0.014582697677826,1613.28571428571,0,0.960806270996641,0.659591350922436,21,0.01,0.666666666666667,0.95959595959596,"South Africa"
"120954",18551,269,0.0722021384619318,1693,1,0.960827790096083,0.661810613943808,21,0.01,0.666666666666667,0.96,"South Africa"
"120955",18552,270,0.00660399829581013,1605,0,0.960848884010245,0.664001023606935,21,0.01,0.666666666666667,0.96039603960396,"South Africa"
"120956",18553,271,-0.0136169968499787,1617.42857142857,0,0.960869565217391,0.666163141993958,21,0.01,0.666666666666667,0.96078431372549,"South Africa"
"120957",18554,272,0.0267819002667401,1699.28571428571,1,0.960889845712235,0.668297516566545,21,0.01,0.666666666666667,0.961165048543689,"South Africa"
"120958",18555,273,-0.038626217300726,1681,0,0.96090973702914,0.670404680643588,21,0.01,0.666666666666667,0.961538461538462,"South Africa"
"120959",18556,274,0.0123903621387422,1706.42857142857,1,0.94403831610789,0.68110821866865,23,0.01,0.685897435897436,0.942857142857143,"South Africa"
"120960",18557,275,-0.00877203129217717,1761.57142857143,0,0.944065257199933,0.683176771989752,23,0.01,0.685897435897436,0.943396226415094,"South Africa"
"120961",18558,276,-0.0586956685581731,1744.14285714286,0,0.944091696215057,0.685218539865514,23,0.01,0.685897435897436,0.94392523364486,"South Africa"
"120962",18559,277,-0.121646773921857,1730.71428571429,0,0.944117647058824,0.687234042553192,23,0.01,0.685897435897436,0.944444444444444,"South Africa"
"120963",18560,278,-0.14712317040387,1725,0,0.944143123127985,0.689223786803212,23,0.01,0.685897435897436,0.944954128440367,"South Africa"
"120964",18561,279,-0.07705073971801,1643.57142857143,0,0.935463360356064,0.689122159418618,23,0.01,0.685897435897436,0.936363636363636,"South Africa"
"120965",18562,280,-0.0527981067350701,1649.57142857143,0,0.935491493383743,0.691088771511331,23,0.01,0.685897435897436,0.936936936936937,"South Africa"
"120966",18563,281,-0.063058094147013,1622.14285714286,0,0.926980198019802,0.690990990990991,23,0.01,0.685897435897436,0.928571428571429,"South Africa"
"120967",18564,282,-0.0536609702165396,1607.85714285714,0,0.927010657057425,0.692934782608696,23,0.01,0.685897435897436,0.929203539823009,"South Africa"
"120968",18565,283,-0.040832958324084,1610,0,0.927040583675331,0.69485414618158,23,0.01,0.685897435897436,0.929824561403509,"South Africa"
"120969",18566,284,-0.0439466294365562,1600.85714285714,0,0.927069991712499,0.696749542568077,23,0.01,0.685897435897436,0.930434782608696,"South Africa"
"120970",18567,285,-0.0847826817628537,1565,0,0.927098894532417,0.698621420996819,23,0.01,0.685897435897436,0.931034482758621,"South Africa"
"120971",18568,286,0.0490193911352223,1548,0,0.927127305043324,0.700470219435737,23,0.01,0.685897435897436,0.931623931623932,"South Africa"
"120972",18569,287,0.0214725571786414,1569.28571428571,0,0.927155235717433,0.702296364946967,23,0.01,0.685897435897436,0.932203389830508,"South Africa"
"120973",18570,288,0.0383888787432991,1547.71428571429,0,0.92718269860919,0.704100274028215,23,0.01,0.685897435897436,0.932773109243697,"South Africa"
"120974",18571,289,0.0733066855826894,1520.57142857143,0,0.927209705372617,0.705882352941176,23,0.01,0.685897435897436,0.933333333333333,"South Africa"
"120975",18572,290,0.0836735294979678,1499,0,0.927236267277806,0.707642998027613,23,0.01,0.685897435897436,0.933884297520661,"South Africa"
"120976",18573,291,0.0739671728413169,1493.42857142857,0,0.927262395226595,0.709382596013612,23,0.01,0.685897435897436,0.934426229508197,"South Africa"
"120977",18574,292,0.042482358362847,1493.57142857143,0,0.927288099767491,0.71110152430256,23,0.01,0.685897435897436,0.934959349593496,"South Africa"
"120978",18575,293,0.0100531026954205,1561.42857142857,1,0.927313391109869,0.712800151257327,23,0.01,0.685897435897436,0.935483870967742,"South Africa"
"120979",18576,294,0.000596386113775235,1631.14285714286,0,0.927338279137489,0.714478836472124,23,0.01,0.685897435897436,0.936,"South Africa"
"120980",18577,295,-0.00354850479902686,1692.28571428571,0,0.927362773421378,0.716137931034483,23,0.01,0.685897435897436,0.936507936507937,"South Africa"
"120981",18578,296,0.0506597526907246,1759.71428571429,1,0.927386883232103,0.717777777777778,23,0.01,0.685897435897436,0.937007874015748,"South Africa"
"120982",18579,297,0.0943894262797918,1824.28571428571,1,0.927410617551463,0.719398711524696,23,0.01,0.685897435897436,0.9375,"South Africa"
"120983",18580,298,0.125474350257048,1896.57142857143,1,0.927433985083652,0.721001059322034,23,0.01,0.685897435897436,0.937984496124031,"South Africa"
"120984",18581,299,0.171237980168826,1963.71428571429,1,0.927456994265902,0.722585140667189,23,0.01,0.685897435897436,0.938461538461538,"South Africa"
"120985",18582,300,0.144529265481196,1963.42857142857,1,0.943098435553094,0.715419643230146,21,0.01,0.666666666666667,0.954198473282443,"South Africa"
"120986",18583,301,0.126123620461214,2000.28571428571,1,0.943098435553094,0.711525677247798,21,0.01,0.662420382165605,0.954198473282443,"South Africa"
"120987",18584,302,0.151912371962937,2107.14285714286,1,0.943098435553094,0.707673870821108,21,0.01,0.658227848101266,0.954198473282443,"South Africa"
"120988",18585,303,0.120196001614119,2132.28571428571,1,0.919836161497952,0.714426159435777,23,0.01,0.679245283018868,0.931297709923664,"South Africa"
"120989",18586,304,0.141585366919344,2259.71428571429,1,0.920513151108819,0.714426159435777,23,0.01,0.68125,0.931297709923664,"South Africa"
"120990",18587,305,0.118379904765171,2318.14285714286,1,0.921178802020073,0.714426159435777,23,0.01,0.683229813664596,0.931297709923664,"South Africa"
"120991",18588,306,0.103005962159438,2379.28571428571,1,0.921833396728794,0.714426159435777,23,0.01,0.685185185185185,0.931297709923664,"South Africa"
"120992",18589,307,0.107255687822944,2498.57142857143,1,0.922477208425024,0.714426159435777,23,0.01,0.687116564417178,0.931297709923664,"South Africa"
"120993",18590,308,0.0890601074399768,2570.85714285714,1,0.923110501371913,0.714426159435777,23,0.01,0.689024390243902,0.931297709923664,"South Africa"
"120994",18591,309,0.0702172002913859,2622.57142857143,1,0.923733531267397,0.714426159435777,23,0.01,0.690909090909091,0.931297709923664,"South Africa"
"120995",18592,310,0.0655780195728479,2701.85714285714,1,0.924346545588416,0.714426159435777,23,0.01,0.692771084337349,0.931297709923664,"South Africa"
"120996",18593,311,0.0472493657506314,2739.71428571429,1,0.92494978391868,0.714426159435777,23,0.01,0.694610778443114,0.931297709923664,"South Africa"
"120997",18594,312,0.0377640376545931,2818.57142857143,1,0.92554347826087,0.714426159435777,23,0.01,0.696428571428571,0.931297709923664,"South Africa"
"120998",18595,313,0.0215682875050216,2860.42857142857,1,0.926127853334132,0.714426159435777,23,0.01,0.698224852071006,0.931297709923664,"South Africa"
"120999",18596,314,0.00625264585331907,2892.14285714286,0,0.926703126857686,0.714426159435777,23,0.01,0.7,0.931297709923664,"South Africa"
"121000",18597,315,-0.0173388088093966,2863.85714285714,0,0.919241573033708,0.714358452138493,23,0.01,0.7,0.924242424242424,"South Africa"
"121001",18598,316,-0.00544602848147791,2995.71428571429,0,0.911903664438811,0.714291731603555,23,0.01,0.7,0.917293233082707,"South Africa"
"121002",18599,317,0.0180463030998491,3185.85714285714,1,0.904686258935663,0.714225976415489,23,0.01,0.7,0.91044776119403,"South Africa"
"121003",18600,318,0.0464689075070382,3409,1,0.897586322494133,0.714161165774069,23,0.01,0.7,0.903703703703704,"South Africa"
"121004",18601,319,0.0678811699511847,3615.71428571429,1,0.89060092449923,0.714097279472383,23,0.01,0.7,0.897058823529412,"South Africa"
"121005",18602,320,0.0851334263746851,3837.57142857143,1,0.891413589687568,0.714097279472383,23,0.01,0.701754385964912,0.897058823529412,"South Africa"
"121006",18603,321,0.075949861632483,3982,1,0.892214270223379,0.714097279472383,24,0.01,0.703488372093023,0.897058823529412,"South Africa"
"121007",18604,322,0.0883954784487272,4227.14285714286,1,0.892214270223379,0.710116412526644,24,0.01,0.699421965317919,0.897058823529412,"South Africa"
"121008",18605,323,0.111994498795458,4589.42857142857,1,0.892214270223379,0.706179683678461,24,0.01,0.695402298850575,0.897058823529412,"South Africa"
"121009",18606,324,0.144338346061236,5127.42857142857,1,0.893003229278794,0.706179683678461,24,0.01,0.697142857142857,0.897058823529412,"South Africa"
"121010",18607,325,0.151139732561953,5611.28571428571,1,0.893780722376576,0.706179683678461,24,0.01,0.698863636363636,0.897058823529412,"South Africa"
"121011",18608,326,0.148185296562411,6073.71428571429,1,0.89454699766603,0.706179683678461,24,0.01,0.700564971751412,0.897058823529412,"South Africa"
"121012",18609,327,0.145128685070183,6628.42857142857,1,0.895302296187066,0.706179683678461,24,0.01,0.702247191011236,0.897058823529412,"South Africa"
"121013",18610,328,0.116293050347406,6892.71428571429,1,0.896046852122987,0.706179683678461,24,0.01,0.70391061452514,0.897058823529412,"South Africa"
"121014",18611,329,0.111234187522975,7398.57142857143,1,0.896780893042575,0.706179683678461,24,0.01,0.705555555555556,0.897058823529412,"South Africa"
"121015",18612,330,0.102155450312386,7869.85714285714,1,0.897504640131986,0.706179683678461,24,0.01,0.707182320441989,0.897058823529412,"South Africa"
"121016",18613,331,0.0773371878750304,8007,1,0.898218308416957,0.706179683678461,24,0.01,0.708791208791209,0.897058823529412,"South Africa"
"121017",18614,332,0.0558056767585547,8065,1,0.898922106975798,0.706179683678461,24,0.01,0.710382513661202,0.897058823529412,"South Africa"
"121018",18615,333,0.0540980897913222,8501.71428571429,1,0.899616239143607,0.706179683678461,24,0.01,0.71195652173913,0.897058823529412,"South Africa"
"121019",18616,334,0.0435680774449519,8708.28571428571,1,0.900300902708124,0.706179683678461,24,0.01,0.713513513513514,0.897058823529412,"South Africa"
"121020",18617,335,0.0442646011398631,9226.28571428571,1,0.900976290097629,0.706179683678461,24,0.01,0.71505376344086,0.897058823529412,"South Africa"
"121021",18618,336,0.0364665319056529,9504.71428571429,1,0.901642588561251,0.706179683678461,24,0.01,0.716577540106952,0.897058823529412,"South Africa"
"121022",18619,337,0.0377772325499903,10081.5714285714,1,0.902299980342048,0.706179683678461,24,0.01,0.718085106382979,0.897058823529412,"South Africa"
"121023",18620,338,0.0425684417962045,10821.4285714286,1,0.902948642843195,0.706179683678461,24,0.01,0.71957671957672,0.897058823529412,"South Africa"
"121024",18621,339,0.0477254491354954,11688.7142857143,1,0.903588748787585,0.706179683678461,24,0.01,0.721052631578947,0.897058823529412,"South Africa"
"121025",18622,340,0.0294701505800798,11776.2857142857,1,0.90422046637117,0.706179683678461,24,0.01,0.722513089005236,0.897058823529412,"South Africa"
"121026",18623,341,0.0139388904819487,11784.4285714286,1,0.904843959410301,0.706179683678461,24,0.01,0.723958333333333,0.897058823529412,"South Africa"
"121027",18624,342,-0.00296003635929697,11594.2857142857,0,0.905459387483356,0.706179683678461,24,0.01,0.725388601036269,0.897058823529412,"South Africa"
"121028",18625,343,-0.0137150477070716,11605.5714285714,0,0.906066906066906,0.706179683678461,24,0.01,0.72680412371134,0.897058823529412,"South Africa"
"121029",18626,344,-0.0129369339195349,12129,0,0.906666666666667,0.706179683678461,24,0.01,0.728205128205128,0.897058823529412,"South Africa"
"121030",18627,345,-0.0148455902390956,12656.8571428571,0,0.90725881694346,0.706179683678461,24,0.01,0.729591836734694,0.897058823529412,"South Africa"
"121031",18628,346,-0.0211210705121403,12932.5714285714,0,0.907843500834415,0.706179683678461,24,0.01,0.730964467005076,0.897058823529412,"South Africa"
"121032",18629,347,-0.0186455952069172,13425.4285714286,0,0.901933891098615,0.706115675719432,24,0.01,0.730964467005076,0.89051094890511,"South Africa"
"121033",18630,348,-0.014455109631018,13762.1428571429,0,0.896103896103896,0.706052568121534,24,0.01,0.730964467005076,0.884057971014493,"South Africa"
"121034",18631,349,0.000288178251442767,14496.8571428571,0,0.896131805157593,0.707681930005555,24,0.01,0.730964467005076,0.884892086330935,"South Africa"
"121035",18632,350,0.0132891019720819,15186.8571428571,1,0.896159317211949,0.709293214229745,24,0.01,0.730964467005076,0.885714285714286,"South Africa"
"121036",18633,351,0.0249278222640803,15775.7142857143,1,0.896159317211949,0.705423940149626,24,0.01,0.727272727272727,0.885714285714286,"South Africa"
"121037",18634,352,0.0218654673887069,16204.1428571429,1,0.896159317211949,0.70159665168191,24,0.01,0.723618090452261,0.885714285714286,"South Africa"
"121038",18635,353,0.0353325051191639,16954.7142857143,1,0.896159317211949,0.697810669133518,24,0.01,0.72,0.885714285714286,"South Africa"
"121039",18636,354,0.0516075292839097,17898.1428571429,1,0.896159317211949,0.694065327403772,24,0.01,0.716417910447761,0.885714285714286,"South Africa"
"121040",18637,355,0.051635091513881,18692.7142857143,1,0.896159317211949,0.690359975594875,24,0.01,0.712871287128713,0.885714285714286,"South Africa"
"121041",18638,356,0.0367543494330833,19042,1,0.906768837803321,0.682952182952183,22,0.01,0.699507389162562,0.9,"South Africa"
"121042",18639,357,0.0167141296242394,18855.5714285714,1,0.907360406091371,0.682952182952183,22,0.01,0.700980392156863,0.9,"South Africa"
"121043",18640,358,-0.00993090699208944,18387.4285714286,0,0.907944514501892,0.682952182952183,22,0.01,0.702439024390244,0.9,"South Africa"
"121044",18641,359,-0.0212686905524183,18030.8571428571,0,0.908521303258145,0.682952182952183,22,0.01,0.703883495145631,0.9,"South Africa"
"121045",18642,360,-0.0341712110456647,17016.5714285714,0,0.909090909090909,0.682952182952183,22,0.01,0.705314009661836,0.9,"South Africa"
"121046",18643,361,-0.0343985601244927,15926.1428571429,0,0.903251283401343,0.682889060944586,22,0.01,0.705314009661836,0.893617021276596,"South Africa"
"121047",18644,362,-0.0413985044379653,15189.8571428571,0,0.897489177489177,0.682826803368729,22,0.01,0.705314009661836,0.887323943661972,"South Africa"
"121048",18645,363,-0.0442185234326492,14327.5714285714,0,0.891802998590406,0.682765392588282,22,0.01,0.705314009661836,0.881118881118881,"South Africa"
"121049",18646,364,-0.0512639964112186,13852.5714285714,0,0.886191198786039,0.682704811443433,22,0.01,0.705314009661836,0.875,"South Africa"
"121050",18647,365,-0.0417356142812618,13017.5714285714,0,0.886219022103148,0.684355149525373,22,0.01,0.705314009661836,0.875862068965517,"South Africa"
"121051",18648,366,0.00439326117820529,12000.1428571429,0,0.886246465990354,0.68598829419646,22,0.01,0.705314009661836,0.876712328767123,"South Africa"
"121052",18649,367,0.0359631597263149,11554.5714285714,0,0.886273538156591,0.687604515050167,22,0.01,0.705314009661836,0.877551020408163,"South Africa"
"121053",18650,368,0.0478977656696756,11311.4285714286,0,0.886300246103363,0.689204076012118,22,0.01,0.705314009661836,0.878378378378378,"South Africa"
"121054",18651,369,0.0708478651924376,10722.8571428571,0,0.886326597131682,0.690787235490236,22,0.01,0.705314009661836,0.879194630872483,"South Africa"
"121055",18652,370,0.083655239480111,10085.8571428571,0,0.886352598348713,0.692354246520073,22,0.01,0.705314009661836,0.88,"South Africa"
"121056",18653,371,0.0872407249417975,9551.71428571429,0,0.886378256674172,0.69390535690549,22,0.01,0.705314009661836,0.880794701986755,"South Africa"
"121057",18654,372,0.0897250048752536,8746,0,0.886403578846461,0.695440809354881,22,0.01,0.705314009661836,0.881578947368421,"South Africa"
"121058",18655,373,0.0801780531281035,8141.57142857143,0,0.886428571428571,0.696960841613092,22,0.01,0.705314009661836,0.882352941176471,"South Africa"
"121059",18656,374,0.0741530341365725,7338.71428571429,0,0.886453240813752,0.698465686589202,22,0.01,0.705314009661836,0.883116883116883,"South Africa"
"121060",18657,375,0.0667808302596098,6342.42857142857,0,0.886477593230962,0.699955572480325,22,0.01,0.705314009661836,0.883870967741936,"South Africa"
"121061",18658,376,0.0435069502403871,5825,0,0.886501634750117,0.701430722891566,22,0.01,0.705314009661836,0.884615384615385,"South Africa"
"121062",18659,377,0.0164588630826727,5538.85714285714,0,0.886525371287129,0.702891356952287,22,0.01,0.705314009661836,0.885350318471338,"South Africa"
"121063",18660,378,-0.00196874756831736,5054.28571428571,0,0.886548808608762,0.704337689428799,22,0.01,0.705314009661836,0.886075949367089,"South Africa"
"121064",18661,379,-0.0139011999248744,4624,0,0.886571952337305,0.705769930833637,22,0.01,0.705314009661836,0.886792452830189,"South Africa"
"121065",18662,380,-0.0206431269214656,4138.42857142857,0,0.886594807955063,0.707188287531501,22,0.01,0.705314009661836,0.8875,"South Africa"
"121066",18663,381,-0.0331558290542437,3796.71428571429,0,0.88661738080869,0.708592961842027,22,0.01,0.705314009661836,0.888198757763975,"South Africa"
"121067",18664,382,-0.0326146787737406,3494.85714285714,0,0.88663967611336,0.709984152139461,22,0.01,0.705314009661836,0.888888888888889,"South Africa"
"121068",18665,383,-0.0288913719225438,3196.28571428571,0,0.886661698956781,0.711362052949373,22,0.01,0.705314009661836,0.889570552147239,"South Africa"
"121069",18666,384,-0.0338973621635356,3028.85714285714,0,0.886683454303066,0.712726855042499,22,0.01,0.705314009661836,0.890243902439024,"South Africa"
"121070",18667,385,-0.0357833356868593,2899.28571428571,0,0.886704946996466,0.714078745525822,22,0.01,0.705314009661836,0.890909090909091,"South Africa"
"121071",18668,386,-0.0464005294688031,2770.85714285714,0,0.886726181764964,0.715417907930976,22,0.01,0.705314009661836,0.891566265060241,"South Africa"
"121072",18669,387,-0.0472053148259809,2590.42857142857,0,0.886747163223742,0.716744522300078,22,0.01,0.705314009661836,0.892215568862275,"South Africa"
"121073",18670,388,-0.0420328518044296,2452.14285714286,0,0.886767895878525,0.718058765269066,22,0.01,0.705314009661836,0.892857142857143,"South Africa"
"121074",18671,389,-0.0512382093022063,2337.57142857143,0,0.88678838412881,0.719360810148636,22,0.01,0.705314009661836,0.893491124260355,"South Africa"
"121075",18672,390,-0.0691219207021739,2238.85714285714,0,0.886808632270973,0.720650827002855,22,0.01,0.705314009661836,0.894117647058824,"South Africa"
"121076",18673,391,-0.0801894488187427,2199.71428571429,0,0.886828644501279,0.721928982725528,22,0.01,0.705314009661836,0.894736842105263,"South Africa"
"121077",18674,392,-0.0901326360579215,2123.71428571429,0,0.886848424918774,0.723195441114394,22,0.01,0.705314009661836,0.895348837209302,"South Africa"
"121078",18675,393,-0.105899118644492,2003.85714285714,0,0.88686797752809,0.724450362943235,22,0.01,0.705314009661836,0.895953757225434,"South Africa"
"121079",18676,394,-0.111921021977451,1980.85714285714,0,0.886887306242145,0.725693906031943,22,0.01,0.705314009661836,0.896551724137931,"South Africa"
"121080",18677,395,-0.126358150902405,1856.57142857143,0,0.886906414884754,0.726926225314642,22,0.01,0.705314009661836,0.897142857142857,"South Africa"
"121081",18678,396,-0.126839266682757,1757.71428571429,0,0.886925307193152,0.728147472905905,22,0.01,0.705314009661836,0.897727272727273,"South Africa"
"121082",18679,397,-0.101619786124097,1712.71428571429,0,0.886943986820428,0.729357798165138,22,0.01,0.705314009661836,0.898305084745763,"South Africa"
"121083",18680,398,-0.102264580003661,1668.42857142857,0,0.886962457337884,0.730557347759194,22,0.01,0.705314009661836,0.898876404494382,"South Africa"
"121084",18681,399,-0.124394544674172,1638.14285714286,0,0.886980722237307,0.731746265723271,22,0.01,0.705314009661836,0.899441340782123,"South Africa"
"121085",18682,400,-0.125279043733308,1572.71428571429,0,0.886998784933171,0.73292469352014,22,0.01,0.705314009661836,0.9,"South Africa"
"121086",18683,401,-0.123806710726643,1479.71428571429,0,0.887016648764769,0.73409277009778,22,0.01,0.705314009661836,0.900552486187845,"South Africa"
"121087",18684,402,-0.106330532716178,1443,0,0.887034316998264,0.735250631945438,22,0.01,0.705314009661836,0.901098901098901,"South Africa"
"121088",18685,403,-0.0983220776290317,1408.28571428571,0,0.887051792828685,0.736398413148201,22,0.01,0.705314009661836,0.901639344262295,"South Africa"
"121089",18686,404,-0.0877275169158902,1371,0,0.887069079381852,0.73753624544009,22,0.01,0.705314009661836,0.902173913043478,"South Africa"
"121090",18687,405,-0.0689376238757865,1338.71428571429,0,0.887086179716237,0.738664258255755,22,0.01,0.705314009661836,0.902702702702703,"South Africa"
"121091",18688,406,-0.0691878404833596,1318.42857142857,0,0.887103096824775,0.73978257878079,22,0.01,0.705314009661836,0.903225806451613,"South Africa"
"121092",18689,407,-0.0701985265913155,1259.14285714286,0,0.8871198336366,0.740891332000727,22,0.01,0.705314009661836,0.903743315508021,"South Africa"
"121093",18690,408,-0.0725831450409995,1220.28571428571,0,0.887136393018746,0.74199064074874,22,0.01,0.705314009661836,0.904255319148936,"South Africa"
"121094",18691,409,-0.0575209664382753,1171.57142857143,0,0.887152777777778,0.743080625752106,22,0.01,0.705314009661836,0.904761904761905,"South Africa"
"121095",18692,410,-0.0500619859083004,1140.14285714286,0,0.887168990661379,0.744161405677454,22,0.01,0.705314009661836,0.905263157894737,"South Africa"
"121096",18693,411,-0.043012942880277,1096.42857142857,0,0.887185034359888,0.745233097174845,22,0.01,0.705314009661836,0.905759162303665,"South Africa"
"121097",18694,412,-0.0471986620009203,1106.71428571429,0,0.887200911507786,0.746295814920717,22,0.01,0.705314009661836,0.90625,"South Africa"
"121098",18695,413,-0.068475954278529,1126,0,0.887216624685139,0.747349671659728,22,0.01,0.705314009661836,0.906735751295337,"South Africa"
"121099",18696,414,-0.0789344807623129,1130.28571428571,0,0.887232176418995,0.748394778245525,22,0.01,0.705314009661836,0.907216494845361,"South Africa"
"121100",18697,415,-0.0742239675969595,1140.28571428571,0,0.887247569184742,0.749431243680485,22,0.01,0.705314009661836,0.907692307692308,"South Africa"
"121101",18698,416,-0.0992714985801315,1127.71428571429,0,0.887262805407417,0.75045917515445,22,0.01,0.705314009661836,0.908163265306122,"South Africa"
"121102",18699,417,-0.0950912998017399,1172.57142857143,0,0.887277887462981,0.751478678082475,22,0.01,0.705314009661836,0.908629441624365,"South Africa"
"121103",18700,418,-0.0892318392848269,1193.14285714286,0,0.887292817679558,0.752489856141645,22,0.01,0.705314009661836,0.909090909090909,"South Africa"
"121104",18701,419,-0.100561188511107,1189.57142857143,0,0.887307598338627,0.753492811306961,22,0.01,0.705314009661836,0.909547738693467,"South Africa"
"121105",18702,420,-0.114033077647755,1181.28571428571,0,0.887322231676188,0.75448764388634,22,0.01,0.705314009661836,0.91,"South Africa"
"121106",18703,421,-0.145340191768993,1189,0,0.88733671988389,0.755474452554745,22,0.01,0.705314009661836,0.91044776119403,"South Africa"
"121107",18704,422,-0.155993547433323,1187.57142857143,0,0.887351065110122,0.756453334387477,22,0.01,0.705314009661836,0.910891089108911,"South Africa"
"121108",18705,423,-0.12982591683079,1221.42857142857,0,0.887365269461078,0.75742438489265,22,0.01,0.705314009661836,0.911330049261084,"South Africa"
"121109",18706,424,-0.140017072743121,1198.14285714286,0,0.887379335001788,0.75838769804287,22,0.01,0.705314009661836,0.911764705882353,"South Africa"
"121110",18707,425,-0.152975065768631,1204.57142857143,0,0.887393263757116,0.759343366306147,22,0.01,0.705314009661836,0.91219512195122,"South Africa"
"121111",18708,426,-0.158331405060611,1202.57142857143,0,0.887407057712735,0.760291480676052,22,0.01,0.705314009661836,0.912621359223301,"South Africa"
"121112",18709,427,-0.157210503013206,1142.14285714286,0,0.887420718816068,0.761232130701157,22,0.01,0.705314009661836,0.91304347826087,"South Africa"
"121113",18710,428,-0.0976969696540049,1073.14285714286,0,0.877937485740361,0.766265427396008,24,0.01,0.714975845410628,0.903846153846154,"South Africa"
"121114",18711,429,-0.107408342372749,1086,0,0.877951861943687,0.767190273005324,24,0.01,0.714975845410628,0.904306220095694,"South Africa"
"121115",18712,430,-0.133525067856821,1093.71428571429,0,0.877966101694915,0.768107804604155,24,0.01,0.714975845410628,0.904761904761905,"South Africa"
"121116",18713,431,-0.0610456217827194,1095,0,0.877980206927575,0.769018108950571,24,0.01,0.714975845410628,0.90521327014218,"South Africa"
"121117",18714,432,-0.00182467377828766,1082.71428571429,0,0.87799417953884,0.769921271429623,24,0.01,0.714975845410628,0.905660377358491,"South Africa"
"121118",18715,433,0.043569174451529,1075.42857142857,0,0.878008021390374,0.770817376080534,24,0.01,0.714975845410628,0.906103286384977,"South Africa"
